"","subject_ids","diff_species","choice","Imj1","Imj2","Img3","CamNum","SD_card_num","ForestType","ForestName","round","Date_Out","Date_Checked","Use_End_Date","Forest","Species"
"1504",31428480,1,"DEERWHITETAILED","15_14_DEG_000091.JPG","15_14_DEG_000092.JPG","15_14_DEG_000093.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1505",31428481,1,"DEERWHITETAILED","15_14_DEG_000094.JPG","15_14_DEG_000095.JPG","15_14_DEG_000096.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1506",31428482,1,"DEERWHITETAILED","15_14_DEG_000097.JPG","15_14_DEG_000098.JPG","15_14_DEG_000099.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1507",31428483,1,"DEERWHITETAILED","15_14_DEG_000100.JPG","15_14_DEG_000101.JPG","15_14_DEG_000102.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1508",31428484,1,"DEERWHITETAILED","15_14_DEG_000103.JPG","15_14_DEG_000104.JPG","15_14_DEG_000105.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1509",31428485,1,"COYOTE","15_14_DEG_000106.JPG","15_14_DEG_000107.JPG",NA,15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","Coyote"
"1510",31428486,1,"DEERWHITETAILED","15_14_DEG_000109.JPG","15_14_DEG_000110.JPG","15_14_DEG_000111.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1511",31428487,1,"DEERWHITETAILED","15_14_DEG_000112.JPG","15_14_DEG_000113.JPG","15_14_DEG_000114.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1512",31428488,1,"DEERWHITETAILED","15_14_DEG_000118.JPG","15_14_DEG_000119.JPG","15_14_DEG_000120.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1513",31428489,1,"DEERWHITETAILED","15_14_DEG_000121.JPG","15_14_DEG_000122.JPG","15_14_DEG_000123.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1514",31428490,2,"DEERWHITETAILED","15_14_DEG_000124.JPG","15_14_DEG_000125.JPG","15_14_DEG_000126.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1515",31428491,1,"TURKEY","15_14_DEG_000127.JPG","15_14_DEG_000128.JPG","15_14_DEG_000129.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","Turkey"
"1516",31428492,1,"SOMETHINGHERE","15_14_DEG_000130.JPG","15_14_DEG_000131.JPG","15_14_DEG_000132.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","Something Here"
"1517",31428493,1,"DEERWHITETAILED","15_14_DEG_000133.JPG","15_14_DEG_000134.JPG","15_14_DEG_000135.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1518",31428494,1,"DEERWHITETAILED","15_14_DEG_000139.JPG","15_14_DEG_000140.JPG","15_14_DEG_000141.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1519",31428495,1,"DEERWHITETAILED","15_14_DEG_000142.JPG","15_14_DEG_000143.JPG","15_14_DEG_000144.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1520",31428496,1,"DEERWHITETAILED","15_14_DEG_000145.JPG","15_14_DEG_000146.JPG","15_14_DEG_000147.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1521",31428497,1,"NOTHINGHERE","15_14_DEG_000148.JPG","15_14_DEG_000149.JPG","15_14_DEG_000150.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","Nothing Here"
"1522",31428498,1,"DEERWHITETAILED","15_14_DEG_000151.JPG","15_14_DEG_000152.JPG","15_14_DEG_000153.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1523",31428499,1,"SOMETHINGHERE","15_14_DEG_000154.JPG","15_14_DEG_000155.JPG","15_14_DEG_000156.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","Something Here"
"1524",31428500,1,"DEERWHITETAILED","15_14_DEG_000157.JPG","15_14_DEG_000158.JPG","15_14_DEG_000159.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1525",31428501,1,"DEERWHITETAILED","15_14_DEG_000160.JPG","15_14_DEG_000161.JPG","15_14_DEG_000162.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1526",31428502,1,"DEERWHITETAILED","15_14_DEG_000163.JPG","15_14_DEG_000164.JPG","15_14_DEG_000165.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1527",31428503,1,"NOTHINGHERE","15_14_DEG_000166.JPG","15_14_DEG_000167.JPG","15_14_DEG_000168.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","Nothing Here"
"1528",31428504,1,"DEERWHITETAILED","15_14_DEG_000169.JPG","15_14_DEG_000170.JPG","15_14_DEG_000171.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1529",31428505,1,"DEERWHITETAILED","15_14_DEG_000172.JPG","15_14_DEG_000173.JPG","15_14_DEG_000174.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1530",31428506,1,"DEERWHITETAILED","15_14_DEG_000175.JPG","15_14_DEG_000176.JPG","15_14_DEG_000177.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1531",31428507,1,"DEERWHITETAILED","15_14_DEG_000178.JPG","15_14_DEG_000179.JPG","15_14_DEG_000180.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1532",31428508,1,"DEERWHITETAILED","15_14_DEG_000181.JPG","15_14_DEG_000182.JPG","15_14_DEG_000183.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1533",31428509,1,"DEERWHITETAILED","15_14_DEG_000184.JPG","15_14_DEG_000185.JPG","15_14_DEG_000186.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1534",31428510,1,"DEERWHITETAILED","15_14_DEG_000187.JPG","15_14_DEG_000188.JPG","15_14_DEG_000189.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1535",31428511,1,"DEERWHITETAILED","15_14_DEG_000190.JPG","15_14_DEG_000191.JPG","15_14_DEG_000192.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1536",31428512,1,"DEERWHITETAILED","15_14_DEG_000193.JPG","15_14_DEG_000194.JPG","15_14_DEG_000195.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1537",31428513,1,"SOMETHINGHERE","15_14_DEG_000196.JPG","15_14_DEG_000197.JPG","15_14_DEG_000198.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","Something Here"
"1538",31428514,1,"DEERWHITETAILED","15_14_DEG_000199.JPG","15_14_DEG_000200.JPG","15_14_DEG_000201.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1539",31428515,1,"DEERWHITETAILED","15_14_DEG_000202.JPG","15_14_DEG_000203.JPG","15_14_DEG_000204.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1540",31428516,1,"NOTHINGHERE","15_14_DEG_000205.JPG","15_14_DEG_000206.JPG","15_14_DEG_000207.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","Nothing Here"
"1541",31428517,1,"DEERWHITETAILED","15_14_DEG_000208.JPG","15_14_DEG_000209.JPG","15_14_DEG_000210.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1542",31428518,1,"NOTHINGHERE","15_14_DEG_000211.JPG","15_14_DEG_000212.JPG","15_14_DEG_000213.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","Nothing Here"
"1543",31428519,1,"DEERWHITETAILED","15_14_DEG_000214.JPG","15_14_DEG_000215.JPG","15_14_DEG_000216.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1544",31428520,2,"DEERWHITETAILED","15_14_DEG_000217.JPG","15_14_DEG_000218.JPG","15_14_DEG_000219.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1545",31428521,1,"DEERWHITETAILED","15_14_DEG_000220.JPG","15_14_DEG_000221.JPG","15_14_DEG_000222.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1546",31428522,1,"DEERWHITETAILED","15_14_DEG_000223.JPG","15_14_DEG_000224.JPG","15_14_DEG_000225.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1547",31428523,2,"DEERWHITETAILED","15_14_DEG_000226.JPG","15_14_DEG_000227.JPG","15_14_DEG_000228.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1548",31428524,1,"DEERWHITETAILED","15_14_DEG_000229.JPG","15_14_DEG_000230.JPG","15_14_DEG_000231.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1549",31428525,1,"DEERWHITETAILED","15_14_DEG_000232.JPG","15_14_DEG_000233.JPG","15_14_DEG_000234.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1550",31428526,1,"DEERWHITETAILED","15_14_DEG_000235.JPG","15_14_DEG_000236.JPG","15_14_DEG_000237.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1551",31428527,1,"DEERWHITETAILED","15_14_DEG_000238.JPG","15_14_DEG_000239.JPG","15_14_DEG_000240.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1552",31428528,1,"DEERWHITETAILED","15_14_DEG_000241.JPG","15_14_DEG_000242.JPG","15_14_DEG_000243.JPG",15,14,"Pine","DEG",1,"11/26/18","2/7/19","2/7/19","Degrasse","White-tailed Deer"
"1553",37818666,1,"RACCOON","15_16_WHIP_000001.JPG","15_16_WHIP_000002.JPG","15_16_WHIP_000003.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1554",37818703,1,"RACCOON","15_16_WHIP_000004.JPG","15_16_WHIP_000005.JPG","15_16_WHIP_000006.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1555",37818857,1,"DEERWHITETAILED","15_16_WHIP_000007.JPG","15_16_WHIP_000008.JPG","15_16_WHIP_000009.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","White-tailed Deer"
"1556",37818858,1,"NOTHINGHERE","15_16_WHIP_000010.JPG","15_16_WHIP_000011.JPG","15_16_WHIP_000012.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1557",37818859,1,"NOTHINGHERE","15_16_WHIP_000013.JPG","15_16_WHIP_000014.JPG","15_16_WHIP_000015.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1558",37818866,1,"PORCUPINE","15_16_WHIP_000016.JPG","15_16_WHIP_000017.JPG","15_16_WHIP_000018.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Porcupine"
"1559",37819027,1,"RACCOON","15_16_WHIP_000019.JPG","15_16_WHIP_000020.JPG","15_16_WHIP_000021.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1560",37820167,1,"DEERWHITETAILED","15_16_WHIP_000022.JPG","15_16_WHIP_000023.JPG","15_16_WHIP_000024.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","White-tailed Deer"
"1561",37820168,1,"DEERWHITETAILED","15_16_WHIP_000025.JPG","15_16_WHIP_000026.JPG",NA,15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","White-tailed Deer"
"1562",37820170,1,"DEERWHITETAILED","15_16_WHIP_000028.JPG","15_16_WHIP_000029.JPG","15_16_WHIP_000030.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","White-tailed Deer"
"1563",37820247,1,"FOXRED","15_16_WHIP_000031.JPG","15_16_WHIP_000032.JPG","15_16_WHIP_000033.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Red Fox"
"1564",37820333,1,"NOTHINGHERE","15_16_WHIP_000034.JPG","15_16_WHIP_000035.JPG","15_16_WHIP_000036.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1565",37820335,1,"NOTHINGHERE","15_16_WHIP_000037.JPG","15_16_WHIP_000038.JPG","15_16_WHIP_000039.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1566",37820417,1,"RACCOON","15_16_WHIP_000040.JPG","15_16_WHIP_000041.JPG","15_16_WHIP_000042.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1567",37820439,1,"DEERWHITETAILED","15_16_WHIP_000043.JPG","15_16_WHIP_000044.JPG","15_16_WHIP_000045.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","White-tailed Deer"
"1568",37820497,1,"NOTHINGHERE","15_16_WHIP_000046.JPG","15_16_WHIP_000047.JPG","15_16_WHIP_000048.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1569",37820585,2,"OTHERBIRD","15_16_WHIP_000049.JPG","15_16_WHIP_000050.JPG","15_16_WHIP_000051.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Other Bird"
"1570",37820595,1,"OTHERBIRD","15_16_WHIP_000052.JPG","15_16_WHIP_000053.JPG","15_16_WHIP_000054.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Other Bird"
"1571",37820598,1,"CHIPMUNK","15_16_WHIP_000055.JPG","15_16_WHIP_000056.JPG","15_16_WHIP_000057.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Chipmunk"
"1572",37820600,1,"NOTHINGHERE","15_16_WHIP_000058.JPG","15_16_WHIP_000059.JPG","15_16_WHIP_000060.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1573",37820613,1,"SQUIRRELGRAY","15_16_WHIP_000061.JPG","15_16_WHIP_000062.JPG","15_16_WHIP_000063.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Gray Squirrel"
"1574",37820640,1,"NOTHINGHERE","15_16_WHIP_000064.JPG","15_16_WHIP_000065.JPG","15_16_WHIP_000066.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1575",37820676,1,"SQUIRRELGRAY","15_16_WHIP_000067.JPG","15_16_WHIP_000068.JPG","15_16_WHIP_000069.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Gray Squirrel"
"1576",37820717,1,"OTHERBIRD","15_16_WHIP_000070.JPG","15_16_WHIP_000071.JPG","15_16_WHIP_000072.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Other Bird"
"1577",37820718,2,"NOTHINGHERE","15_16_WHIP_000073.JPG","15_16_WHIP_000074.JPG","15_16_WHIP_000075.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1578",37820723,1,"DEERWHITETAILED","15_16_WHIP_000076.JPG","15_16_WHIP_000077.JPG","15_16_WHIP_000078.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","White-tailed Deer"
"1579",37820776,1,"RACCOON","15_16_WHIP_000079.JPG","15_16_WHIP_000080.JPG","15_16_WHIP_000081.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1580",37820909,1,"OTHERBIRD","15_16_WHIP_000082.JPG","15_16_WHIP_000083.JPG","15_16_WHIP_000084.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Other Bird"
"1581",37820919,1,"RACCOON","15_16_WHIP_000085.JPG","15_16_WHIP_000086.JPG","15_16_WHIP_000087.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1582",37820924,1,"SQUIRRELGRAY","15_16_WHIP_000088.JPG","15_16_WHIP_000089.JPG","15_16_WHIP_000090.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Gray Squirrel"
"1583",37820928,1,"SQUIRRELGRAY","15_16_WHIP_000091.JPG","15_16_WHIP_000092.JPG","15_16_WHIP_000093.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Gray Squirrel"
"1584",37820929,2,"OTHERBIRD","15_16_WHIP_000094.JPG","15_16_WHIP_000095.JPG","15_16_WHIP_000096.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Other Bird"
"1585",37821217,1,"RACCOON","15_16_WHIP_000097.JPG","15_16_WHIP_000098.JPG","15_16_WHIP_000099.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1586",37821224,1,"RACCOON","15_16_WHIP_000100.JPG","15_16_WHIP_000101.JPG","15_16_WHIP_000102.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1587",37821289,1,"RACCOON","15_16_WHIP_000103.JPG","15_16_WHIP_000104.JPG","15_16_WHIP_000105.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1588",37821292,1,"SOMETHINGHERE","15_16_WHIP_000106.JPG","15_16_WHIP_000107.JPG","15_16_WHIP_000108.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Something Here"
"1589",37821295,1,"OTHERBIRD","15_16_WHIP_000109.JPG","15_16_WHIP_000110.JPG","15_16_WHIP_000111.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Other Bird"
"1590",37821305,1,"CHIPMUNK","15_16_WHIP_000112.JPG","15_16_WHIP_000113.JPG","15_16_WHIP_000114.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Chipmunk"
"1591",37821344,1,"NOTHINGHERE","15_16_WHIP_000115.JPG","15_16_WHIP_000116.JPG","15_16_WHIP_000117.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1592",37821359,1,"NOTHINGHERE","15_16_WHIP_000118.JPG","15_16_WHIP_000119.JPG","15_16_WHIP_000120.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1593",37821373,1,"RACCOON","15_16_WHIP_000121.JPG","15_16_WHIP_000122.JPG","15_16_WHIP_000123.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1594",37821380,1,"NOTHINGHERE","15_16_WHIP_000124.JPG","15_16_WHIP_000125.JPG","15_16_WHIP_000126.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1595",37821415,1,"RACCOON","15_16_WHIP_000127.JPG","15_16_WHIP_000128.JPG","15_16_WHIP_000129.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1596",37821416,1,"RACCOON","15_16_WHIP_000130.JPG","15_16_WHIP_000131.JPG","15_16_WHIP_000132.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1597",37821466,2,"NOTHINGHERE","15_16_WHIP_000133.JPG","15_16_WHIP_000134.JPG","15_16_WHIP_000135.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1598",37821580,1,"NOTHINGHERE","15_16_WHIP_000136.JPG","15_16_WHIP_000137.JPG","15_16_WHIP_000138.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1599",37821588,1,"CHIPMUNK","15_16_WHIP_000139.JPG","15_16_WHIP_000140.JPG","15_16_WHIP_000141.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Chipmunk"
"1600",37821593,1,"FOXRED","15_16_WHIP_000142.JPG","15_16_WHIP_000143.JPG","15_16_WHIP_000144.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Red Fox"
"1601",37821596,1,"RACCOON","15_16_WHIP_000145.JPG","15_16_WHIP_000146.JPG","15_16_WHIP_000147.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1602",37821618,1,"NOTHINGHERE","15_16_WHIP_000148.JPG","15_16_WHIP_000149.JPG","15_16_WHIP_000150.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1603",37821710,1,"RACCOON","15_16_WHIP_000151.JPG","15_16_WHIP_000152.JPG","15_16_WHIP_000153.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1604",37821726,1,"NOTHINGHERE","15_16_WHIP_000154.JPG","15_16_WHIP_000155.JPG","15_16_WHIP_000156.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1605",37821768,1,"RACCOON","15_16_WHIP_000160.JPG","15_16_WHIP_000161.JPG","15_16_WHIP_000162.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1606",37821898,1,"SQUIRRELGRAY","15_16_WHIP_000163.JPG","15_16_WHIP_000164.JPG","15_16_WHIP_000165.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Gray Squirrel"
"1607",37821909,1,"OTHERBIRD","15_16_WHIP_000166.JPG","15_16_WHIP_000167.JPG","15_16_WHIP_000168.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Other Bird"
"1608",37821912,1,"SQUIRRELGRAY","15_16_WHIP_000169.JPG","15_16_WHIP_000170.JPG","15_16_WHIP_000171.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Gray Squirrel"
"1609",37821941,1,"DEERWHITETAILED","15_16_WHIP_000172.JPG","15_16_WHIP_000173.JPG","15_16_WHIP_000174.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","White-tailed Deer"
"1610",37821951,1,"DEERWHITETAILED","15_16_WHIP_000175.JPG","15_16_WHIP_000176.JPG","15_16_WHIP_000177.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","White-tailed Deer"
"1611",37821961,1,"NOTHINGHERE","15_16_WHIP_000178.JPG","15_16_WHIP_000179.JPG","15_16_WHIP_000180.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1612",37821963,2,"NOTHINGHERE","15_16_WHIP_000181.JPG","15_16_WHIP_000182.JPG","15_16_WHIP_000183.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1613",37821967,2,"CHIPMUNK","15_16_WHIP_000184.JPG","15_16_WHIP_000185.JPG","15_16_WHIP_000186.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Chipmunk"
"1614",37821994,1,"RACCOON","15_16_WHIP_000187.JPG","15_16_WHIP_000188.JPG","15_16_WHIP_000189.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1615",37822028,2,"RACCOON","15_16_WHIP_000190.JPG","15_16_WHIP_000191.JPG","15_16_WHIP_000192.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1616",37822037,1,"OTHERBIRD","15_16_WHIP_000193.JPG","15_16_WHIP_000194.JPG","15_16_WHIP_000195.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Other Bird"
"1617",37822079,1,"NOTHINGHERE","15_16_WHIP_000196.JPG","15_16_WHIP_000197.JPG","15_16_WHIP_000198.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Nothing Here"
"1618",37822087,1,"RACCOON","15_16_WHIP_000199.JPG","15_16_WHIP_000200.JPG","15_16_WHIP_000201.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Raccoon"
"1619",37822103,2,"OTHERBIRD","15_16_WHIP_000202.JPG","15_16_WHIP_000203.JPG","15_16_WHIP_000204.JPG",15,16,"Pine","WHIP",3,"5/13/19","9/4/19","9/3/19","Whippoorwill Corners","Other Bird"
