"","X1","subject_ids","diff_species","choice","Imj1","Imj2","Img3","CamNum","SD_card_num","ForestType","ForestName","round","Date_Out","Date_Checked","Use_End_Date","Forest","Species","Diet"
"863",1779,31428551,2,"SQUIRRELGRAY","17_24_BC_000067.JPG","17_24_BC_000068.JPG","17_24_BC_000069.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"864",1781,31428553,1,"SQUIRRELGRAY","17_24_BC_000073.JPG","17_24_BC_000074.JPG","17_24_BC_000075.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"865",1782,31428554,1,"DEERWHITETAILED","17_24_BC_000076.JPG","17_24_BC_000077.JPG","17_24_BC_000078.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"866",1783,31428555,1,"DEERWHITETAILED","17_24_BC_000079.JPG","17_24_BC_000080.JPG","17_24_BC_000081.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"867",1784,31428556,1,"DEERWHITETAILED","17_24_BC_000082.JPG","17_24_BC_000083.JPG","17_24_BC_000084.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"868",1785,31428557,1,"DEERWHITETAILED","17_24_BC_000085.JPG","17_24_BC_000086.JPG","17_24_BC_000087.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"869",1786,31428558,1,"SQUIRRELGRAY","17_24_BC_000088.JPG","17_24_BC_000089.JPG","17_24_BC_000090.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"870",1787,31428559,1,"SQUIRRELGRAY","17_24_BC_000091.JPG","17_24_BC_000092.JPG","17_24_BC_000093.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"871",1788,31428560,1,"SQUIRRELGRAY","17_24_BC_000094.JPG","17_24_BC_000095.JPG","17_24_BC_000096.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"872",1789,31428561,1,"SQUIRRELGRAY","17_24_BC_000097.JPG","17_24_BC_000098.JPG","17_24_BC_000099.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"873",1791,31428563,1,"DEERWHITETAILED","17_24_BC_000103.JPG","17_24_BC_000104.JPG","17_24_BC_000105.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"874",1792,31428564,1,"DEERWHITETAILED","17_24_BC_000106.JPG","17_24_BC_000107.JPG","17_24_BC_000108.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"875",1793,31428565,1,"DEERWHITETAILED","17_24_BC_000109.JPG","17_24_BC_000110.JPG","17_24_BC_000111.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"876",1794,31428566,1,"DEERWHITETAILED","17_24_BC_000112.JPG","17_24_BC_000113.JPG","17_24_BC_000114.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"877",1796,31428568,1,"DEERWHITETAILED","17_24_BC_000118.JPG","17_24_BC_000119.JPG","17_24_BC_000120.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"878",1797,31428569,1,"DEERWHITETAILED","17_24_BC_000121.JPG","17_24_BC_000122.JPG","17_24_BC_000123.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"879",1798,31428570,1,"DEERWHITETAILED","17_24_BC_000124.JPG","17_24_BC_000125.JPG","17_24_BC_000126.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"880",1799,31428571,1,"DEERWHITETAILED","17_24_BC_000127.JPG","17_24_BC_000128.JPG","17_24_BC_000129.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"881",1800,31428572,2,"DEERWHITETAILED","17_24_BC_000130.JPG","17_24_BC_000131.JPG","17_24_BC_000132.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"882",1801,31428573,1,"DEERWHITETAILED","17_24_BC_000133.JPG","17_24_BC_000134.JPG","17_24_BC_000135.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"883",1802,31428574,1,"DEERWHITETAILED","17_24_BC_000136.JPG","17_24_BC_000137.JPG","17_24_BC_000138.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"884",1803,31428575,1,"DEERWHITETAILED","17_24_BC_000139.JPG","17_24_BC_000140.JPG","17_24_BC_000141.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"885",1804,31428576,1,"DEERWHITETAILED","17_24_BC_000142.JPG","17_24_BC_000143.JPG","17_24_BC_000144.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"886",1805,31428577,1,"DEERWHITETAILED","17_24_BC_000145.JPG","17_24_BC_000146.JPG","17_24_BC_000147.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"887",1806,31428578,1,"SQUIRRELGRAY","17_24_BC_000148.JPG","17_24_BC_000149.JPG","17_24_BC_000150.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"888",1809,31428581,1,"DEERWHITETAILED","17_24_BC_000157.JPG","17_24_BC_000158.JPG","17_24_BC_000159.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"889",1810,31428582,1,"SQUIRRELGRAY","17_24_BC_000160.JPG","17_24_BC_000161.JPG","17_24_BC_000162.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"890",1811,31428583,1,"SQUIRRELGRAY","17_24_BC_000163.JPG","17_24_BC_000164.JPG","17_24_BC_000165.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"891",1813,31428585,1,"DEERWHITETAILED","17_24_BC_000169.JPG","17_24_BC_000170.JPG","17_24_BC_000171.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"892",1814,31428586,2,"DEERWHITETAILED","17_24_BC_000172.JPG","17_24_BC_000173.JPG","17_24_BC_000174.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"893",1815,31428587,1,"DEERWHITETAILED","17_24_BC_000175.JPG","17_24_BC_000176.JPG","17_24_BC_000177.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"894",1816,31428588,1,"DEERWHITETAILED","17_24_BC_000178.JPG","17_24_BC_000179.JPG","17_24_BC_000180.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"895",1817,31428589,1,"DEERWHITETAILED","17_24_BC_000181.JPG","17_24_BC_000182.JPG","17_24_BC_000183.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"896",1818,31428590,1,"DEERWHITETAILED","17_24_BC_000184.JPG","17_24_BC_000185.JPG","17_24_BC_000186.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"897",1819,31428591,1,"DEERWHITETAILED","17_24_BC_000187.JPG","17_24_BC_000188.JPG","17_24_BC_000189.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"898",1821,31428593,1,"DEERWHITETAILED","17_24_BC_000193.JPG","17_24_BC_000194.JPG","17_24_BC_000195.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"899",1825,31428597,1,"RACCOON","17_24_BC_000205.JPG","17_24_BC_000206.JPG","17_24_BC_000207.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Raccoon","Mesocarnivore"
"900",1827,31428599,1,"RACCOON","17_24_BC_000211.JPG","17_24_BC_000212.JPG","17_24_BC_000213.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Raccoon","Mesocarnivore"
"901",1828,31428600,1,"SQUIRRELGRAY","17_24_BC_000214.JPG","17_24_BC_000215.JPG","17_24_BC_000216.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"902",1829,31428601,2,"DEERWHITETAILED","17_24_BC_000217.JPG","17_24_BC_000218.JPG","17_24_BC_000219.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"903",1830,31428602,1,"DEERWHITETAILED","17_24_BC_000220.JPG","17_24_BC_000221.JPG","17_24_BC_000222.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"904",1831,31428603,1,"SQUIRRELGRAY","17_24_BC_000223.JPG","17_24_BC_000224.JPG","17_24_BC_000225.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"905",1832,31428604,1,"DEERWHITETAILED","17_24_BC_000226.JPG","17_24_BC_000227.JPG","17_24_BC_000228.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"906",1835,31428607,1,"DEERWHITETAILED","17_24_BC_000235.JPG","17_24_BC_000236.JPG","17_24_BC_000237.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"907",1836,31428608,1,"DEERWHITETAILED","17_24_BC_000238.JPG","17_24_BC_000239.JPG","17_24_BC_000240.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"908",1837,31428609,1,"DEERWHITETAILED","17_24_BC_000241.JPG","17_24_BC_000242.JPG","17_24_BC_000243.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"909",1838,31428610,1,"DEERWHITETAILED","17_24_BC_000244.JPG","17_24_BC_000245.JPG","17_24_BC_000246.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","White-tailed Deer","Herbivore"
"910",1840,31428612,1,"SQUIRRELGRAY","17_24_BC_000250.JPG","17_24_BC_000251.JPG","17_24_BC_000252.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"911",1841,31428613,1,"SQUIRRELGRAY","17_24_BC_000253.JPG","17_24_BC_000254.JPG","17_24_BC_000255.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"912",1842,31428614,2,"SQUIRRELGRAY","17_24_BC_000256.JPG","17_24_BC_000257.JPG","17_24_BC_000258.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"913",1843,31428615,1,"SQUIRRELGRAY","17_24_BC_000259.JPG","17_24_BC_000260.JPG","17_24_BC_000261.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"914",1844,31428616,1,"SQUIRRELGRAY","17_24_BC_000262.JPG","17_24_BC_000263.JPG","17_24_BC_000264.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"915",1845,31428617,1,"SQUIRRELGRAY","17_24_BC_000265.JPG","17_24_BC_000266.JPG","17_24_BC_000267.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"916",1846,31428618,1,"SQUIRRELRED","17_24_BC_000268.JPG","17_24_BC_000269.JPG","17_24_BC_000270.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Red Squirrel","Omnivore"
"917",1847,31428619,1,"SQUIRRELGRAY","17_24_BC_000271.JPG","17_24_BC_000272.JPG","17_24_BC_000273.JPG",17,24,"Deciduous","BC",1,"11/15/18","3/4/19","3/2/19","Beaver Creek","Gray Squirrel","Omnivore"
"918",1851,39638690,1,"RACCOON","17_26_WHIP_000010.JPG","17_26_WHIP_000011.JPG","17_26_WHIP_000012.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Raccoon","Mesocarnivore"
"919",1852,39638695,1,"DEERWHITETAILED","17_26_WHIP_000013.JPG","17_26_WHIP_000014.JPG","17_26_WHIP_000015.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"920",1853,39638709,1,"CHIPMUNK","17_26_WHIP_000016.JPG","17_26_WHIP_000017.JPG","17_26_WHIP_000018.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Chipmunk","Omnivore"
"921",1855,39638749,1,"FISHER","17_26_WHIP_000022.JPG","17_26_WHIP_000023.JPG","17_26_WHIP_000024.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Fisher","Mesocarnivore"
"922",1857,39638794,1,"FOXRED","17_26_WHIP_000028.JPG","17_26_WHIP_000029.JPG","17_26_WHIP_000030.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Red Fox","Mesocarnivore"
"923",1859,39638899,1,"FISHER","17_26_WHIP_000034.JPG","17_26_WHIP_000036.JPG","17_26_WHIP_000035.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Fisher","Mesocarnivore"
"924",1861,39638984,1,"SQUIRRELRED","17_26_WHIP_000040.JPG","17_26_WHIP_000041.JPG",NA,17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Red Squirrel","Omnivore"
"925",1862,39638995,1,"SKUNKSTRIPED","17_26_WHIP_000043.JPG","17_26_WHIP_000044.JPG","17_26_WHIP_000045.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Striped Skunk","Mesocarnivore"
"926",1868,39639246,2,"SQUIRRELFLYING","17_26_WHIP_000061.JPG","17_26_WHIP_000062.JPG","17_26_WHIP_000063.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Flying Squirrel","Omnivore"
"927",1869,39639433,1,"PORCUPINE","17_26_WHIP_000064.JPG","17_26_WHIP_000065.JPG","17_26_WHIP_000066.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"928",1870,39639457,1,"PORCUPINE","17_26_WHIP_000067.JPG","17_26_WHIP_000068.JPG","17_26_WHIP_000069.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"929",1872,39639575,1,"RACCOON","17_26_WHIP_000073.JPG","17_26_WHIP_000074.JPG","17_26_WHIP_000075.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Raccoon","Mesocarnivore"
"930",1875,39639683,2,"RACCOON","17_26_WHIP_000082.JPG","17_26_WHIP_000083.JPG","17_26_WHIP_000084.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Raccoon","Mesocarnivore"
"931",1880,39639805,1,"PORCUPINE","17_26_WHIP_000100.JPG","17_26_WHIP_000101.JPG","17_26_WHIP_000102.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"932",1881,39639808,1,"PORCUPINE","17_26_WHIP_000104.JPG","17_26_WHIP_000103.JPG","17_26_WHIP_000105.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"933",1882,39639849,1,"PORCUPINE","17_26_WHIP_000106.JPG","17_26_WHIP_000107.JPG","17_26_WHIP_000108.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"934",1883,39639852,1,"PORCUPINE","17_26_WHIP_000109.JPG","17_26_WHIP_000110.JPG","17_26_WHIP_000111.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"935",1884,39639853,1,"PORCUPINE","17_26_WHIP_000112.JPG","17_26_WHIP_000113.JPG","17_26_WHIP_000114.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"936",1885,39639854,1,"PORCUPINE","17_26_WHIP_000115.JPG","17_26_WHIP_000116.JPG","17_26_WHIP_000117.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"937",1886,39639856,1,"DEERWHITETAILED","17_26_WHIP_000118.JPG","17_26_WHIP_000119.JPG","17_26_WHIP_000120.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"938",1887,39639857,1,"DEERWHITETAILED","17_26_WHIP_000121.JPG","17_26_WHIP_000122.JPG","17_26_WHIP_000123.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"939",1889,39639863,1,"DEERWHITETAILED","17_26_WHIP_000127.JPG","17_26_WHIP_000129.JPG","17_26_WHIP_000128.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"940",1890,39639864,1,"DEERWHITETAILED","17_26_WHIP_000130.JPG","17_26_WHIP_000131.JPG",NA,17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"941",1891,39639872,1,"DEERWHITETAILED","17_26_WHIP_000133.JPG","17_26_WHIP_000134.JPG","17_26_WHIP_000135.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"942",1892,39639873,1,"DEERWHITETAILED","17_26_WHIP_000136.JPG","17_26_WHIP_000137.JPG","17_26_WHIP_000138.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"943",1893,39639877,1,"PORCUPINE","17_26_WHIP_000139.JPG","17_26_WHIP_000140.JPG","17_26_WHIP_000141.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"944",1894,39639878,1,"PORCUPINE","17_26_WHIP_000142.JPG","17_26_WHIP_000143.JPG","17_26_WHIP_000144.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"945",1895,39639898,1,"RACCOON","17_26_WHIP_000145.JPG","17_26_WHIP_000146.JPG","17_26_WHIP_000147.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Raccoon","Mesocarnivore"
"946",1896,39639899,1,"PORCUPINE","17_26_WHIP_000148.JPG","17_26_WHIP_000149.JPG","17_26_WHIP_000150.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"947",1897,39639901,1,"PORCUPINE","17_26_WHIP_000151.JPG","17_26_WHIP_000152.JPG","17_26_WHIP_000153.JPG",17,26,"Pine","WHIP",4,"9/27/19","11/15/19","11/15/19","Whippoorwill Corners","Porcupine","Herbivore"
"948",1902,31428621,1,"FISHER","18_16_WHIP_000004.JPG","18_16_WHIP_000005.JPG","18_16_WHIP_000006.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","Fisher","Mesocarnivore"
"949",1903,31428622,2,"RACCOON","18_16_WHIP_000007.JPG","18_16_WHIP_000008.JPG","18_16_WHIP_000009.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","Raccoon","Mesocarnivore"
"950",1904,31428623,2,"RACCOON","18_16_WHIP_000010.JPG","18_16_WHIP_000011.JPG","18_16_WHIP_000012.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","Raccoon","Mesocarnivore"
"951",1905,31428624,2,"RACCOON","18_16_WHIP_000013.JPG","18_16_WHIP_000014.JPG","18_16_WHIP_000015.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","Raccoon","Mesocarnivore"
"952",1906,31428625,1,"DEERWHITETAILED","18_16_WHIP_000016.JPG","18_16_WHIP_000017.JPG","18_16_WHIP_000018.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"953",1907,31428626,1,"DEERWHITETAILED","18_16_WHIP_000019.JPG","18_16_WHIP_000020.JPG","18_16_WHIP_000021.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"954",1908,31428627,1,"DEERWHITETAILED","18_16_WHIP_000022.JPG","18_16_WHIP_000023.JPG","18_16_WHIP_000024.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"955",1909,31428628,1,"DEERWHITETAILED","18_16_WHIP_000025.JPG","18_16_WHIP_000026.JPG","18_16_WHIP_000027.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"956",1910,31428629,1,"DEERWHITETAILED","18_16_WHIP_000028.JPG","18_16_WHIP_000029.JPG","18_16_WHIP_000030.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"957",1911,31428630,1,"DEERWHITETAILED","18_16_WHIP_000031.JPG","18_16_WHIP_000032.JPG","18_16_WHIP_000033.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"958",1912,31428631,1,"DEERWHITETAILED","18_16_WHIP_000034.JPG","18_16_WHIP_000035.JPG","18_16_WHIP_000036.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"959",1913,31428632,1,"DEERWHITETAILED","18_16_WHIP_000037.JPG","18_16_WHIP_000038.JPG","18_16_WHIP_000039.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"960",1914,31428633,1,"FISHER","18_16_WHIP_000040.JPG","18_16_WHIP_000041.JPG","18_16_WHIP_000042.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","Fisher","Mesocarnivore"
"961",1915,31428634,1,"RACCOON","18_16_WHIP_000043.JPG","18_16_WHIP_000044.JPG","18_16_WHIP_000045.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","Raccoon","Mesocarnivore"
"962",1916,31428635,1,"DEERWHITETAILED","18_16_WHIP_000046.JPG","18_16_WHIP_000047.JPG","18_16_WHIP_000048.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"963",1917,31428636,1,"DEERWHITETAILED","18_16_WHIP_000049.JPG","18_16_WHIP_000050.JPG","18_16_WHIP_000051.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"964",1918,31428637,2,"DEERWHITETAILED","18_16_WHIP_000052.JPG","18_16_WHIP_000053.JPG","18_16_WHIP_000054.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"965",1919,31428638,1,"COYOTE","18_16_WHIP_000055.JPG","18_16_WHIP_000056.JPG","18_16_WHIP_000057.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","Coyote","Mesocarnivore"
"966",1920,31428639,1,"DEERWHITETAILED","18_16_WHIP_000058.JPG","18_16_WHIP_000059.JPG","18_16_WHIP_000060.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"967",1921,31428640,1,"DEERWHITETAILED","18_16_WHIP_000061.JPG","18_16_WHIP_000062.JPG","18_16_WHIP_000063.JPG",18,16,"Pine","WHIP",1,"12/18/18","1/24/19","1/24/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"968",1924,37161993,1,"DEERWHITETAILED","18_40_WHIP_000001.JPG","18_40_WHIP_000002.JPG","18_40_WHIP_000003.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"969",1925,37161994,1,"DEERWHITETAILED","18_40_WHIP_000004.JPG","18_40_WHIP_000005.JPG","18_40_WHIP_000006.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
"970",1926,37161995,1,"DEERWHITETAILED","18_40_WHIP_000007.JPG","18_40_WHIP_000008.JPG","18_40_WHIP_000009.JPG",18,40,"Pine","WHIP",2,"1/24/19","5/13/19","4/22/19","Whippoorwill Corners","White-tailed Deer","Herbivore"
